MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
303295000,2018-01-01T10:31:10Z,53.84143,-166.58359,0.1,158.3,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:22:07Z,29.3236,-94.78208,0,281.3,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T10:30:00Z,53.84146,-166.58357,0,135.9,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:23:19Z,29.32361,-94.78207,0,281.3,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T10:28:50Z,53.84143,-166.5836,0.1,129.5,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:24:30Z,29.32361,-94.78208,0,272.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T10:27:49Z,53.84143,-166.5836,0.1,118.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T16:16:06Z,45.59416,-122.77748,0,238.6,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T10:26:39Z,53.84142,-166.58359,0.2,114.3,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T16:17:09Z,45.59414,-122.77749,0.1,219.3,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T10:25:29Z,53.84144,-166.58356,0,135.8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T16:18:16Z,45.59419,-122.77752,0.1,244.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T10:24:19Z,53.84147,-166.58353,0.1,139.1,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:31:31Z,53.84141,-166.58359,0,306.3,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:30:20Z,53.84142,-166.58362,0.1,305.2,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:29:11Z,53.84137,-166.58371,0.1,287.8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:25:38Z,29.32361,-94.78208,0,291.1,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T16:19:19Z,45.59416,-122.77751,0,213.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T15:26:47Z,29.32361,-94.78208,0,291.1,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T15:28:09Z,29.32361,-94.78208,0,291.1,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T16:20:26Z,45.5942,-122.77746,0.5,10.1,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:32:40Z,53.84138,-166.58365,0.1,309.9,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:29:17Z,29.32361,-94.78207,0,291.1,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T16:21:29Z,45.59423,-122.77735,0.5,64.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:26:51Z,53.84121,-166.58387,0,298.9,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:30:19Z,29.32361,-94.78207,0,291.1,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T16:22:36Z,45.59427,-122.77715,0.6,61.8,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:25:41Z,53.84136,-166.58364,0,301.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T22:42:33Z,45.64344,-122.75284,0.1,277.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:28:01Z,53.84127,-166.5838,0.4,284.7,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:31:28Z,29.32361,-94.78208,0,135.9,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T22:43:35Z,45.64343,-122.75286,0.1,275.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T15:32:30Z,29.3236,-94.78208,0,135.9,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T04:23:21Z,53.84149,-166.58352,0.2,268.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:33:37Z,29.3236,-94.78208,0,135.9,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T04:24:29Z,53.84144,-166.58361,0,293.8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:22:11Z,53.84137,-166.58367,0.2,279.7,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:34:39Z,29.3236,-94.78208,0,135.9,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T15:35:47Z,29.3236,-94.78207,0,135.9,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T04:21:00Z,53.84131,-166.58373,0,306,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T22:44:39Z,45.64341,-122.75286,0.1,281.8,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:18:40Z,53.84143,-166.58376,0,304.5,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:36:49Z,29.32361,-94.78208,0,135.9,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T15:37:59Z,29.3236,-94.78207,0,355.2,40,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T15:39:00Z,29.3236,-94.78207,0,355.2,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T15:40:07Z,29.3236,-94.78208,0,355.2,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T15:41:08Z,29.3236,-94.78207,0,355.2,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T15:42:09Z,29.3236,-94.78208,0,355.2,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T22:45:40Z,45.64327,-122.75271,0.1,288.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T15:43:17Z,29.3236,-94.78207,0,355.2,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T22:46:46Z,45.64341,-122.75287,0,289.7,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T15:44:19Z,29.3236,-94.78208,0,355.2,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T15:45:27Z,29.3236,-94.78208,0,355.2,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T04:19:51Z,53.84132,-166.58379,0,334.7,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:17:39Z,53.8414,-166.58377,0.1,305.4,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T15:46:29Z,29.3236,-94.78207,0,355.2,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T04:15:20Z,53.84137,-166.58365,0.2,347.2,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T22:07:49Z,29.32362,-94.7821,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T04:16:30Z,53.84137,-166.5837,0.1,333.4,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T22:47:56Z,45.64342,-122.75285,0.1,277.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T22:08:59Z,29.32362,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:10:00Z,29.32362,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T22:48:58Z,45.6434,-122.75284,0,283.3,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:14:11Z,53.8414,-166.58357,0.1,359.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T22:11:10Z,29.32362,-94.78208,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T22:51:00Z,45.64343,-122.75284,0.1,289.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:13:00Z,53.8414,-166.58354,0.1,356.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T22:49:59Z,45.64341,-122.75285,0.1,291.4,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:11:50Z,53.8414,-166.58353,0.1,351.4,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T22:52:05Z,45.64343,-122.75284,0.1,277.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:10:41Z,53.84142,-166.58348,0.1,332.1,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:08:20Z,53.8414,-166.58365,0.1,21.2,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T22:53:06Z,45.64343,-122.75284,0.1,277.8,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T04:09:30Z,53.84139,-166.58356,0.1,352.8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:07:11Z,53.84139,-166.58371,0.1,13.9,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:06:00Z,53.84141,-166.58364,0,16.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:04:51Z,53.84134,-166.58365,0.1,8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:02:31Z,53.84139,-166.58359,0.1,19.7,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:03:40Z,53.84138,-166.58368,0.1,6.8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:01:21Z,53.84139,-166.5836,0.1,37.7,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T04:00:11Z,53.84141,-166.58362,0.1,31.5,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T22:12:18Z,29.32362,-94.78208,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T08:34:59Z,53.84147,-166.58357,0.1,288.9,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T22:13:19Z,29.32362,-94.78208,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T08:36:09Z,53.84146,-166.58358,0.2,303.4,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T22:14:28Z,29.32361,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:15:38Z,29.32361,-94.78207,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T08:33:50Z,53.84146,-166.58358,0,283.5,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T22:16:39Z,29.32361,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T08:32:38Z,53.84145,-166.5836,0.1,302.7,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T22:17:49Z,29.32361,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:19:09Z,29.32362,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:20:19Z,29.32362,-94.78207,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:21:29Z,29.32361,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:22:30Z,29.32362,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:23:39Z,29.32362,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:24:48Z,29.32362,-94.78207,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:25:49Z,29.32362,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:26:59Z,29.32362,-94.7821,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:29:09Z,29.32361,-94.7821,0,96.7,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:28:08Z,29.32361,-94.78207,0,96.7,39,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:30:18Z,29.32362,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:31:19Z,29.32361,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:32:29Z,29.32362,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
566853000,2018-01-01T07:28:28Z,31.95999,-80.50674,0.1,322,54,EVER LEGACY,IMO9595515,9V9290,70,5,334,45,14.2,74,A
303198000,2018-01-01T22:33:38Z,29.32362,-94.7821,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:34:39Z,29.32362,-94.7821,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:35:49Z,29.32362,-94.7821,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:36:58Z,29.32362,-94.7821,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:37:59Z,29.32361,-94.7821,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
566853000,2018-01-01T07:31:28Z,31.96002,-80.50679,0.1,277.7,55,EVER LEGACY,IMO9595515,9V9290,70,5,334,45,14.2,74,A
367513150,2018-01-01T22:54:16Z,45.64343,-122.75283,0.1,290,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T22:39:08Z,29.32361,-94.7821,0,96.7,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T22:55:17Z,45.64342,-122.75285,0,307.6,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T22:41:18Z,29.32362,-94.7821,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303198000,2018-01-01T22:40:09Z,29.32361,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T08:31:29Z,53.84142,-166.58363,0.1,295.3,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T08:29:09Z,53.84136,-166.58367,0,333.3,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T08:30:20Z,53.84143,-166.58361,0.1,319.9,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T08:26:48Z,53.8414,-166.58363,0,322,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T08:27:58Z,53.8414,-166.5836,0.1,333.8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T22:56:26Z,45.64343,-122.75286,0.1,322.6,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T08:25:39Z,53.84142,-166.58362,0,329.8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T22:57:29Z,45.64342,-122.75284,0.1,327,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T22:42:29Z,29.32362,-94.78207,0,96.7,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T22:58:35Z,45.6434,-122.75285,0.1,319.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T08:24:29Z,53.84144,-166.58359,0.1,337.3,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T09:48:20Z,29.3236,-94.7821,0,274.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T22:59:40Z,45.64342,-122.75286,0.1,323,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T08:23:19Z,53.84142,-166.5836,0,331.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303198000,2018-01-01T09:49:29Z,29.3236,-94.7821,0,274.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T08:22:09Z,53.84142,-166.58361,0,330.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T08:20:58Z,53.84142,-166.58361,0.1,335,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T08:19:49Z,53.84143,-166.58361,0.1,323.8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T08:18:39Z,53.84142,-166.58361,0,328.5,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T23:00:06Z,45.64342,-122.75287,0,329.4,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T08:17:38Z,53.84144,-166.58359,0,335.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T23:01:08Z,45.64342,-122.75287,0.1,340.4,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T08:16:29Z,53.8414,-166.58363,0.1,330.1,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T23:02:10Z,45.64343,-122.75285,0.1,341.3,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T08:14:10Z,53.84136,-166.58369,0,341,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T23:03:11Z,45.64344,-122.75284,0.1,345.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T09:50:30Z,29.32361,-94.7821,0,274.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T08:15:19Z,53.84137,-166.58365,0.1,353.8,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T23:04:12Z,45.64343,-122.75286,0.1,359.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T08:13:09Z,53.84134,-166.58369,0,313.5,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T23:05:13Z,45.64343,-122.75285,0.1,345.7,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T08:10:49Z,53.84142,-166.5836,0.1,309.9,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T08:11:58Z,53.84142,-166.58358,0,307.7,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
303295000,2018-01-01T08:08:30Z,53.8414,-166.58364,0.1,319.1,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
566853000,2018-01-01T07:34:30Z,31.95999,-80.50678,0,157.1,57,EVER LEGACY,IMO9595515,9V9290,70,5,334,45,14.2,74,A
303198000,2018-01-01T09:51:39Z,29.32361,-94.78207,0,274.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T23:06:16Z,45.64345,-122.75285,0.1,326.4,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T09:52:50Z,29.32361,-94.7821,0,274.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T23:07:18Z,45.64345,-122.75284,0.1,322.6,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T09:53:59Z,29.32361,-94.7821,0,274.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T23:08:20Z,45.64344,-122.75284,0.1,321.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T09:55:10Z,29.32361,-94.78207,0,274.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T23:09:21Z,45.64344,-122.75283,0.1,322.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T09:56:11Z,29.32361,-94.7821,0,274.4,37,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T23:10:28Z,45.64343,-122.75283,0.1,326.4,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T09:57:30Z,29.32361,-94.78208,0,274.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
367513150,2018-01-01T23:11:29Z,45.64343,-122.75284,0,324.8,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303198000,2018-01-01T09:58:39Z,29.32361,-94.78207,0,274.4,38,NRC ADMIRAL,IMO8978461,WCC8506,90,0,33,7,2.9,54,A
303295000,2018-01-01T08:09:39Z,53.84143,-166.5836,0.1,290.9,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T23:12:31Z,45.64263,-122.7529,0.1,344.4,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T23:13:32Z,45.64339,-122.75286,0,11,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T23:14:35Z,45.64344,-122.75285,0,1.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T23:15:39Z,45.64341,-122.75285,0.1,359.8,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:32:59Z,45.64343,-122.75284,0.1,246.9,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
303295000,2018-01-01T08:07:19Z,53.84142,-166.58362,0.1,327.6,511,MALOLO,IMO7614082,WYH6327,31,0,30,9,4.2,38,A
367513150,2018-01-01T21:34:02Z,45.64343,-122.75286,0,244.3,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:35:05Z,45.64342,-122.75287,0.1,257.8,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:36:07Z,45.64342,-122.75283,0.1,272.8,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:38:16Z,45.64341,-122.75282,0.1,289.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:37:08Z,45.64342,-122.75284,0.1,274.8,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:39:19Z,45.6434,-122.75282,0.1,291,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:40:20Z,45.64343,-122.75282,0.1,299.3,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:41:25Z,45.64341,-122.75282,0.1,297.2,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:42:27Z,45.64343,-122.75283,0.1,313.9,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:43:31Z,45.64343,-122.75284,0,306.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:44:33Z,45.64342,-122.75282,0.1,305,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:45:36Z,45.64342,-122.75282,0.1,293.5,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
367513150,2018-01-01T21:46:37Z,45.6434,-122.75282,0.1,289.3,511,COLUMBIA,IMO7042899,WDG2197,31,0,28,8,3,52,A
