ship_id,callsign,shipname,draught,imo,ais_type_summary,mmsi,speed,avg_speed,destination,distance_to_go,distance_travelled,eta,eta_calc,eta_updated,heading,lon,lat,max_speed,timestamp,utc_seconds,current_location,jenis_alert,track
6649506,YDB3325,ASHLEIGH 03,0,9935765,Tug,525201843,61,5.7,BUNATI,286,255,2022-06-19T06:00:00Z,2022-06-18T07:13:00Z,NA,511,1196205,-577691,6,2021-09-28T09:52:00Z,98,0101000020E610000000000040B6E75D40000000408E1B17C0,ALERT-BLACKSHIP,"LINESTRING(115.3063 -3.890493,115.3063 -3.890493,115.3254 -3.911492,115.3254 -3.911385,115.3271 -3.913585,115.3285 -3.912803,115.3284 -3.912057,115.3284 -3.911862,115.3285 -3.912068,115.3286 -3.912165,115.3286 -3.912165,115.3285 -3.91194,115.3285 -3.912047,115.3284 -3.911797,115.3285 -3.911998,115.3285 -3.912318,115.3279 -3.912688,115.3279 -3.912703,115.3276 -3.913233,115.3263 -3.913135,115.3261 -3.913018,115.326 -3.912025,115.3264 -3.91176,115.3265 -3.911715,115.3267 -3.911737,115.3267 -3.911737,115.3993 -3.92282,115.5381 -3.975145,115.6245 -4.0077,115.745 -4.054013,115.745 -4.054013,115.8245 -4.083642,115.8745 -4.102165,115.9997 -4.14972,116.1023 -4.162997,116.2521 -4.176215,117.3433 -4.608035,119.6358 -5.7773,119.6358 -5.7773,119.69 -5.787251,119.7487 -5.788685,119.8057 -5.782205,120.0032 -5.76104,120.0123 -5.760113,120.1693 -5.74366,120.1693 -5.74366,122.4935 -3.821238,122.512 -3.836902,122.512 -3.836902)"
6650896,NA,994080366 6V,0,0,Unspecified,994080366,59,0,CLASS B,0,0,NA,NA,NA,511,1133156,-7691995,0,2021-09-27T11:58:00Z,51,0101000020E6100000000000C032545C40000000609AC41EC0,ALERT-AISDOWN-3DAY,"LINESTRING(113.3156 -7.691995,127.3679 -6.998076,127.3679 -6.998076)"
6651110,NA,TB PUTRA RUPAT 17,0,0,Unspecified,525024102,74,5.7,CLASS B,0,0,NA,NA,NA,511,1174329,-0.511663,7.3,2022-01-04T09:52:00Z,60,0101000020E6100000000000A0B45B5D40000000208B5FE0BF,ALERT-AISDOWN-3DAY,"LINESTRING(118.2665 -2.570162,118.907 -5.132877,118.907 -5.132877)"
6652657,YD5177,TB.OCEAN POWER 21,0,0,Tug,525022101,20,5.2,CLASS B,0,196,NA,NA,NA,511,1202085,-5729577,5.8,2021-09-13T21:19:00Z,7,0101000020E610000000000020580D5E400000004016EB16C0,ALERT-AISDOWN-3DAY,"LINESTRING(120.3737 -5.722054,116.8298 -4.66524,116.8298 -4.66524)"
6652657,YD5177,TB.OCEAN POWER 21,0,0,Tug,525022101,20,5.2,CLASS B,0,196,NA,NA,NA,511,1202085,-5729577,5.8,2021-09-13T21:19:00Z,7,0101000020E610000000000020580D5E400000004016EB16C0,ALERT-BLACKSHIP,"LINESTRING(115.6633 -3.774295,115.6633 -3.774295,115.6782 -3.790062,115.7229 -3.829438,115.7689 -3.869872,115.8121 -3.910143,115.8562 -3.951298,115.8874 -3.980353,115.9419 -4.021286,117.2957 -4.764657,117.2986 -4.765217,117.3697 -4.780482,117.4437 -4.796425,117.49 -4.806217,117.5417 -4.817175,117.7187 -4.872018,117.7411 -4.882051,117.8003 -4.906203,119.1644 -5.528045,120.7738 -5.648437,121.0744 -5.584437,120.3737 -5.722054,116.8298 -4.66524,116.0135 -4.093505,116.0037 -4.085317,115.9637 -4.052043,115.9438 -4.033787,115.9133 -4.007576,115.8591 -3.960782,115.8485 -3.951762,115.8049 -3.91413,115.7832 -3.895612,115.7519 -3.86841,115.7198 -3.84089,115.6502 -3.777782,115.6447 -3.771458,115.6447 -3.771458,115.6464 -3.771085,115.6454 -3.772237,115.6451 -3.772332,115.6448 -3.771938,115.6447 -3.771895,115.6452 -3.771135,115.6454 -3.77122,115.6453 -3.771115,115.6453 -3.771077,115.6453 -3.771077,115.6453 -3.771082,115.6453 -3.771082)"
6652657,YD5177,TB.OCEAN POWER 21,0,0,Tug,525022101,20,5.2,CLASS B,0,196,NA,NA,NA,511,1202085,-5729577,5.8,2021-09-13T21:19:00Z,7,0101000020E610000000000020580D5E400000004016EB16C0,ALERT-BLACKSHIP,"LINESTRING(115.6597 -3.771248,115.6597 -3.77125,115.6595 -3.772165,115.6595 -3.772165,115.6595 -3.772135,115.6597 -3.772053,115.66 -3.771807,115.6599 -3.771582,115.6594 -3.77126,115.6595 -3.771207,115.6595 -3.77121,115.6593 -3.77134,115.6594 -3.771427,115.6594 -3.771677,115.6594 -3.771832,115.6593 -3.771893,115.6633 -3.774295,115.6633 -3.774295,115.6782 -3.790062,115.7229 -3.829438,115.7689 -3.869872,115.8121 -3.910143,115.8562 -3.951298,115.8874 -3.980353,115.9419 -4.021286,117.2957 -4.764657,117.2986 -4.765217,117.3697 -4.780482,117.4437 -4.796425,117.49 -4.806217,117.5417 -4.817175,117.7187 -4.872018,117.7411 -4.882051,117.8003 -4.906203,119.1644 -5.528045,120.7738 -5.648437,121.0744 -5.584437,120.3737 -5.722054,116.8298 -4.66524,116.0135 -4.093505,116.0037 -4.085317,115.9637 -4.052043,115.9438 -4.033787,115.9133 -4.007576,115.8591 -3.960782,115.8485 -3.951762,115.8049 -3.91413,115.7832 -3.895612,115.7832 -3.895612)"
6652657,YD5177,TB.OCEAN POWER 21,0,0,Tug,525022101,20,5.2,CLASS B,0,196,NA,NA,NA,511,1202085,-5729577,5.8,2021-09-13T21:19:00Z,7,0101000020E610000000000020580D5E400000004016EB16C0,ALERT-BLACKSHIP,"LINESTRING(115.6489 -3.752378,115.6489 -3.752447,115.6492 -3.752595,115.6597 -3.772223,115.6597 -3.772223,115.6587 -3.772178,115.6587 -3.77206,115.6598 -3.772337,115.66 -3.77221,115.66 -3.77221,115.66 -3.772187,115.6601 -3.77217,115.6602 -3.771712,115.6602 -3.771812,115.6596 -3.77208,115.6597 -3.772153,115.6597 -3.772137,115.6593 -3.771243,115.6593 -3.771243,115.6585 -3.770688,115.6597 -3.771248,115.6597 -3.77125,115.6595 -3.772165,115.6595 -3.772165,115.6595 -3.772135,115.6597 -3.772053,115.66 -3.771807,115.6599 -3.771582,115.6594 -3.77126,115.6595 -3.771207,115.6595 -3.77121,115.6593 -3.77134,115.6594 -3.771427,115.6594 -3.771677,115.6594 -3.771832,115.6593 -3.771893,115.6633 -3.774295,115.6633 -3.774295,115.6782 -3.790062,115.7229 -3.829438,115.7689 -3.869872,115.8121 -3.910143,115.8562 -3.951298,115.8874 -3.980353,115.9419 -4.021286,117.2957 -4.764657,117.2986 -4.765217,117.3697 -4.780482,117.3697 -4.780482)"
6652920,NA,HARAPAN SEJAHTERA 02,0,0,Sailing Vessel,525900051,46,5.7,CLASS B,0,62,NA,NA,NA,511,1179921,0.967378,7,2021-09-20T11:49:00Z,1,0101000020E6100000000000A07E7F5D40000000C0C2F4EE3F,ALERT-AISDOWN-3DAY,"LINESTRING(125.245 1.554207,119.319 0.828933,119.319 0.828933)"
6652920,NA,HARAPAN SEJAHTERA 02,0,0,Sailing Vessel,525900051,46,5.7,CLASS B,0,62,NA,NA,NA,511,1179921,0.967378,7,2021-09-20T11:49:00Z,1,0101000020E6100000000000A07E7F5D40000000C0C2F4EE3F,ALERT-AISDOWN-3DAY,"LINESTRING(123.9452 1.093618,119.4464 1.257983,119.4464 1.257983)"
6653419,NA,ASIA POPEYE 08,0,0,Fishing,525101859,22,5.2,CLASS B,0,8,NA,NA,NA,511,1372493,-9393973,0,2021-09-28T00:25:00Z,60,0101000020E610000000000040FA276140000000E0B6C922C0,ALERT-AISDOWN-3DAY,"LINESTRING(119.78 -7.20984,113.0053 -5.692029,113.0053 -5.692029)"
6653523,YDB6557,TB TELUK BAJAU DELTA,0,0,Tug,525022331,0,5.1,CLASS B,0,1150,NA,NA,NA,511,1191101,-2477392,5.5,2022-01-02T01:55:00Z,31,0101000020E6100000000000E00BC75D40000000E0B2D103C0,ALERT-AISDOWN-3DAY,"LINESTRING(119.1301 -2.473375,118.8255 -2.01188,118.8255 -2.01188)"
6653523,YDB6557,TB TELUK BAJAU DELTA,0,0,Tug,525022331,0,5.1,CLASS B,0,1150,NA,NA,NA,511,1191101,-2477392,5.5,2022-01-02T01:55:00Z,31,0101000020E6100000000000E00BC75D40000000E0B2D103C0,ALERT-BLACKSHIP,"LINESTRING(117.5424 0.0403,117.5424 0.040297,117.5425 0.040193,117.5426 0.040088,117.552 0.03152,117.5695 0.01769,117.5953 -0.020103,117.6163 -0.047583,117.6362 -0.0735,117.6493 -0.094527,117.6641 -0.115577,117.6872 -0.14844,117.7212 -0.196948,117.743 -0.227805,117.7608 -0.253237,117.7671 -0.262117,118.6086 -1.634255,118.6086 -1.634255,118.7038 -1.799122,118.7183 -1.823897,118.7332 -1.849073,118.7557 -1.888528,118.7714 -1.914768,118.8303 -2.043807,118.8323 -2.059107,118.8479 -2.109315,118.8663 -2.130368,119.1302 -2.473375,119.1302 -2.473375,119.1302 -2.473333,119.1302 -2.473333,119.1301 -2.473375,118.8255 -2.01188,118.8255 -2.01188,118.795 -1.95848,118.7771 -1.928143,118.7567 -1.893453,118.7374 -1.860433,118.6861 -1.77353,118.6808 -1.764228,118.6701 -1.745962,118.6007 -1.627708,118.5891 -1.608098,118.1959 -0.938812,118.1886 -0.927045,118.1679 -0.8911,118.1465 -0.855207,117.7729 -0.266508,117.7729 -0.266508)"
6653523,YDB6557,TB TELUK BAJAU DELTA,0,0,Tug,525022331,0,5.1,CLASS B,0,1150,NA,NA,NA,511,1191101,-2477392,5.5,2022-01-02T01:55:00Z,31,0101000020E6100000000000E00BC75D40000000E0B2D103C0,ALERT-BLACKSHIP,"LINESTRING(117.5433 0.039545,117.5433 0.039545,117.5434 0.039585,117.5434 0.03971,117.5434 0.039865,117.5428 0.040312,117.5424 0.0403,117.5424 0.040297,117.5425 0.040193,117.5426 0.040088,117.552 0.03152,117.5695 0.01769,117.5953 -0.020103,117.6163 -0.047583,117.6362 -0.0735,117.6493 -0.094527,117.6641 -0.115577,117.6872 -0.14844,117.7212 -0.196948,117.743 -0.227805,117.7608 -0.253237,117.7671 -0.262117,118.6086 -1.634255,118.6086 -1.634255,118.7038 -1.799122,118.7183 -1.823897,118.7332 -1.849073,118.7557 -1.888528,118.7714 -1.914768,118.8303 -2.043807,118.8323 -2.059107,118.8479 -2.109315,118.8663 -2.130368,119.1302 -2.473375,119.1302 -2.473375,119.1302 -2.473333,119.1302 -2.473333,119.1301 -2.473375,118.8255 -2.01188,118.8255 -2.01188,118.795 -1.95848,118.7771 -1.928143,118.7567 -1.893453,118.7374 -1.860433,118.6861 -1.77353,118.6808 -1.764228,118.6701 -1.745962,118.6007 -1.627708,118.6007 -1.627708)"
6653523,YDB6557,TB TELUK BAJAU DELTA,0,0,Tug,525022331,0,5.1,CLASS B,0,1150,NA,NA,NA,511,1191101,-2477392,5.5,2022-01-02T01:55:00Z,31,0101000020E6100000000000E00BC75D40000000E0B2D103C0,ALERT-BLACKSHIP,"LINESTRING(117.5426 0.039213,117.5426 0.039247,117.5425 0.039463,117.5425 0.039587,117.5425 0.039747,117.5425 0.039798,117.5425 0.039813,117.5425 0.039812,117.5426 0.039792,117.5426 0.039845,117.5426 0.039907,117.5444 0.03945,117.5445 0.039677,117.5443 0.040012,117.5443 0.040012,117.5429 0.040303,117.5445 0.039717,117.5433 0.039545,117.5433 0.039545,117.5434 0.039585,117.5434 0.03971,117.5434 0.039865,117.5428 0.040312,117.5424 0.0403,117.5424 0.040297,117.5425 0.040193,117.5426 0.040088,117.552 0.03152,117.5695 0.01769,117.5953 -0.020103,117.6163 -0.047583,117.6362 -0.0735,117.6493 -0.094527,117.6641 -0.115577,117.6872 -0.14844,117.7212 -0.196948,117.743 -0.227805,117.7608 -0.253237,117.7671 -0.262117,118.6086 -1.634255,118.6086 -1.634255,118.7038 -1.799122,118.7183 -1.823897,118.7332 -1.849073,118.7557 -1.888528,118.7714 -1.914768,118.8303 -2.043807,118.8323 -2.059107,118.8323 -2.059107)"
6654553,NA,ANANTA SESA 5,0,0,Tug,525300099,0,5.4,CLASS B,0,809,NA,NA,NA,511,1224957,-3823643,6.4,2021-09-27T15:59:00Z,23,0101000020E610000000000080B99F5E4000000020D2960EC0,ALERT-BLACKSHIP,"LINESTRING(121.8523 -5.35274,121.8523 -5.352725,121.8393 -5.358698,121.8395 -5.358607,121.8394 -5.358624,121.8282 -5.362253,120.5624 -5.693127,120.3925 -5.759122,120.365 -5.775802,120.0953 -5.883327,119.9491 -5.922243,119.8844 -5.939435,119.8754 -5.941925,119.8037 -5.960659,119.7565 -5.973444,118.8898 -6.204293,118.8898 -6.204293,117.1061 -6.17582,116.8696 -6.168802,116.5066 -6.158391,116.3337 -6.153337,115.7399 -6.13643,115.7198 -6.135847,115.6802 -6.134388,115.5584 -6.130717,115.5418 -6.13008,114.93 -6.112978,114.8168 -6.109812,114.6331 -6.104013,114.491 -6.100448,114.491 -6.100448,113.2063 -6.06338,113.1724 -6.062332,112.1662 -6.033157,112.1662 -6.033157,112.1528 -6.03258,112.1528 -6.03258,111.4419 -6.012444,110.3455 -5.972476,110.3455 -5.972476,108.7762 -5.77899,108.7097 -5.770653,108.2722 -5.74013,108.2722 -5.74013,108.2169 -5.73935,106.9618 -5.733902,106.8769 -5.756127,106.8769 -5.756127,106.8769 -5.756127)"
6654553,NA,ANANTA SESA 5,0,0,Tug,525300099,0,5.4,CLASS B,0,809,NA,NA,NA,511,1224957,-3823643,6.4,2021-09-27T15:59:00Z,23,0101000020E610000000000080B99F5E4000000020D2960EC0,ALERT-BLACKSHIP,"LINESTRING(121.8523 -5.35274,121.8523 -5.35274,121.8523 -5.35274,121.8523 -5.35274,121.8523 -5.352725,121.8393 -5.358698,121.8395 -5.358607,121.8394 -5.358624,121.8282 -5.362253,120.5624 -5.693127,120.3925 -5.759122,120.365 -5.775802,120.0953 -5.883327,119.9491 -5.922243,119.8844 -5.939435,119.8754 -5.941925,119.8037 -5.960659,119.7565 -5.973444,118.8898 -6.204293,118.8898 -6.204293,117.1061 -6.17582,116.8696 -6.168802,116.5066 -6.158391,116.3337 -6.153337,115.7399 -6.13643,115.7198 -6.135847,115.6802 -6.134388,115.5584 -6.130717,115.5418 -6.13008,114.93 -6.112978,114.8168 -6.109812,114.6331 -6.104013,114.491 -6.100448,114.491 -6.100448,113.2063 -6.06338,113.1724 -6.062332,112.1662 -6.033157,112.1662 -6.033157,112.1528 -6.03258,112.1528 -6.03258,111.4419 -6.012444,110.3455 -5.972476,110.3455 -5.972476,108.7762 -5.77899,108.7097 -5.770653,108.2722 -5.74013,108.2722 -5.74013,108.2169 -5.73935,108.2169 -5.73935)"
6654553,NA,ANANTA SESA 5,0,0,Tug,525300099,0,5.4,CLASS B,0,809,NA,NA,NA,511,1224957,-3823643,6.4,2021-09-27T15:59:00Z,23,0101000020E610000000000080B99F5E4000000020D2960EC0,ALERT-BLACKSHIP,"LINESTRING(122.6567 -3.869645,122.6567 -3.869645,122.6954 -3.878468,122.9012 -4.43169,122.7421 -4.620085,122.3654 -4.536263,122.3654 -4.536263,122.2171 -4.679707,121.9176 -4.99456,121.9176 -4.99456,121.827 -5.08206,121.7838 -5.332482,121.8036 -5.342593,121.8437 -5.360387,121.8523 -5.352752,121.8523 -5.352752,121.8523 -5.35274,121.8523 -5.35274,121.8523 -5.35274,121.8523 -5.35274,121.8523 -5.352725,121.8393 -5.358698,121.8395 -5.358607,121.8394 -5.358624,121.8282 -5.362253,120.5624 -5.693127,120.3925 -5.759122,120.365 -5.775802,120.0953 -5.883327,119.9491 -5.922243,119.8844 -5.939435,119.8754 -5.941925,119.8037 -5.960659,119.7565 -5.973444,118.8898 -6.204293,118.8898 -6.204293,117.1061 -6.17582,116.8696 -6.168802,116.5066 -6.158391,116.3337 -6.153337,115.7399 -6.13643,115.7198 -6.135847,115.6802 -6.134388,115.5584 -6.130717,115.5418 -6.13008,114.93 -6.112978,114.8168 -6.109812,114.6331 -6.104013,114.6331 -6.104013)"
6654553,NA,ANANTA SESA 5,0,0,Tug,525300099,0,5.4,CLASS B,0,809,NA,NA,NA,511,1224957,-3823643,6.4,2021-09-27T15:59:00Z,23,0101000020E610000000000080B99F5E4000000020D2960EC0,ALERT-BLACKSHIP,"LINESTRING(122.5102 -3.819928,122.5102 -3.819928,122.5095 -3.821198,122.5098 -3.819917,122.5097 -3.819827,122.5102 -3.82101,122.5103 -3.821128,122.5103 -3.819983,122.5096 -3.819723,122.5104 -3.819845,122.5108 -3.821392,122.6567 -3.869645,122.6567 -3.869645,122.6954 -3.878468,122.9012 -4.43169,122.7421 -4.620085,122.3654 -4.536263,122.3654 -4.536263,122.2171 -4.679707,121.9176 -4.99456,121.9176 -4.99456,121.827 -5.08206,121.7838 -5.332482,121.8036 -5.342593,121.8437 -5.360387,121.8523 -5.352752,121.8523 -5.352752,121.8523 -5.35274,121.8523 -5.35274,121.8523 -5.35274,121.8523 -5.35274,121.8523 -5.352725,121.8393 -5.358698,121.8395 -5.358607,121.8394 -5.358624,121.8282 -5.362253,120.5624 -5.693127,120.3925 -5.759122,120.365 -5.775802,120.0953 -5.883327,119.9491 -5.922243,119.8844 -5.939435,119.8754 -5.941925,119.8037 -5.960659,119.7565 -5.973444,118.8898 -6.204293,118.8898 -6.204293,117.1061 -6.17582,117.1061 -6.17582)"
6667181,GILNET,KM. ARGO SLAM,0,0,Fishing,525201348,51,5.6,CLASS B,0,0,NA,NA,NA,511,1097137,-6231832,7.6,2021-12-24T16:42:00Z,24,0101000020E610000000000040AD6D5B400000006065ED18C0,ALERT-AISDOWN-3DAY,"LINESTRING(117.0295 -6.36376,122.0103 -6.333983,122.0103 -6.333983)"
6659024,CQED9,UHL FIERCE,73,9892509,Cargo,255806356,136,14.8,AU PHE,609,2574,2022-06-08T19:00:00Z,2022-06-08T19:06:00Z,NA,167,1159892,-1031291,16,2021-11-26T07:38:00Z,98,0101000020E6100000000000004FFF5C40000000C035A024C0,ALERT-HLD-ALKI,"LINESTRING(119.4286 2.3834,119.4216 2.300677,119.3817 1.846763,119.3771 1.728347,119.3771 1.728347,119.2845 1.003357,119.2845 1.003357,119.2165 0.713842,119.2165 0.713842,119.1462 0.419538,119.0993 0.20249,119.0549 0.056823,119.03 -0.106667,119.0162 -0.176827,118.8518 -0.969995,118.8231 -1.104627,118.7697 -1.312498,118.7295 -1.46239,118.7175 -1.512445,118.6026 -1.985327,118.6026 -1.985327,118.6026 -1.985327)"
6659024,CQED9,UHL FIERCE,73,9892509,Cargo,255806356,136,14.8,AU PHE,609,2574,2022-06-08T19:00:00Z,2022-06-08T19:06:00Z,NA,167,1159892,-1031291,16,2021-11-26T07:38:00Z,98,0101000020E6100000000000004FFF5C40000000C035A024C0,ALERT-HLD-ALKI,"LINESTRING(118.4458 -2.974093,118.4379 -2.659368,118.911 -0.369125,118.9926 -0.061458,119.0331 0.135342,119.0331 0.135342,119.1081 0.428487,119.1395 0.545373,119.1889 0.711495,119.2861 1.04505,119.29 1.063333,119.3382 1.41008,119.3596 1.600562,119.3996 1.837252,119.3996 1.837252,119.414 1.95359,119.414 1.95359)"
6661253,V7A4683,DAIDO AMBITION,89,9908358,Cargo,538009397,127,13.9,AU GET,1178,2907,2022-06-14T06:00:00Z,2022-06-13T21:02:00Z,NA,186,1153472,-1064451,15.1,2021-09-18T19:52:00Z,43,0101000020E61000000000008038D65C4000000040FD4925C0,ALERT-HLD-ALKI,"LINESTRING(119.3506 2.777465,119.3248 2.601302,119.3007 2.440223,119.2708 2.234108,119.2414 2.041772,119.2151 1.879785,119.1941 1.724423,119.1656 1.566397,119.1477 1.47209,119.1195 1.329452,119.0793 1.099633,119.0466 0.942748,118.9983 0.77347,118.9729 0.679728,118.9079 0.459625,118.863 0.305438,118.8188 0.156452,118.7648 -0.02921,118.7197 -0.1828,118.7197 -0.1828,118.6382 -0.461022,118.5566 -0.726387,118.5045 -0.892752,118.4972 -0.918205,118.4094 -1.217827,118.396 -1.262153,118.3428 -1.448977,118.3029 -1.582107,118.2717 -1.685972,118.2281 -1.834432,118.1381 -2.175867,118.1381 -2.175867)"
6668489,NA,994071308 9V,0,0,Unspecified,994071308,54,0,CLASS B,0,10719,NA,NA,NA,511,1153392,-8804175,0,2021-09-27T11:01:00Z,57,0101000020E610000000000080B5D55C40000000E0BC9B21C0,ALERT-AISDOWN-3DAY,"LINESTRING(115.8521 -9.050435,138.4881 -8.623613,138.4881 -8.623613)"
6669549,YEA4532,"NAILI.8",0,0,Fishing,525700304,0,5.8,CLASS B,0,2487,NA,NA,NA,511,1068027,-6098295,6.2,2021-09-22T21:23:00Z,60,0101000020E6100000000000605FB35A4000000080A76418C0,ALERT-AISDOWN-3DAY,"LINESTRING(106.8108 -6.017005,122.1084 -7.550305,122.1084 -7.550305)"
6670074,ARING,PUTRA SENANG HATI,0,0,Fishing,525201405,10,5.5,CLASS B,0,20,NA,NA,NA,511,1350352,-6838497,6.2,2021-09-22T22:54:00Z,60,0101000020E61000000000006020E16040000000009F5A1BC0,ALERT-AISDOWN-3DAY,"LINESTRING(116.6492 -6.310423,108.3672 -6.305151,108.3672 -6.305151)"
6670662,NA,TB PUTRA RUPAT 19,0,0,Tug,525024115,1,5.6,CLASS B,0,1251,NA,NA,NA,0,1175843,-0.28601200000000004,6.1,2021-09-21T12:57:00Z,5,0101000020E61000000000002065655D4000000040054ED2BF,ALERT-BLACKSHIP,"LINESTRING(122.8554 -4.506655,122.8554 -4.506655,122.6281 -3.854468,122.6686 -3.878997,122.6843 -4.601105,122.2847 -4.565145,122.2652 -4.57402,122.0126 -5.010872,121.8064 -5.058962,121.2014 -5.35001,121.1554 -5.37979,120.3603 -5.726805,120.0527 -5.772982,120.0188 -5.77832,119.8162 -5.808778,119.8124 -5.809667,119.7605 -5.81666,119.6645 -5.780052,119.632 -5.764061,119.5635 -5.719597,119.4953 -5.692071,119.4953 -5.692071,119.4719 -5.682337,119.4278 -5.66473,119.3898 -5.649668,119.3643 -5.63895,119.3299 -5.626043,119.2931 -5.60946,119.2519 -5.594207,119.2055 -5.575538,119.1798 -5.553653,119.1355 -5.492013,119.1295 -5.48404,118.8278 -4.7618,117.0142 -1.321272,117.0027 -1.315808,116.9552 -1.317467,116.9106 -1.321845,116.8637 -1.311063,116.8307 -1.301477,116.8005 -1.277082,116.7895 -1.233563,116.7923 -1.226508,116.7922 -1.22656,116.7924 -1.226788,116.7927 -1.227137,116.7929 -1.227373,116.793 -1.227337,116.793 -1.227337)"
6671635,3FAA,BUNUN POWER,105,9782663,Cargo,351184000,108,12.1,PH ISL,279,745,2022-05-08T09:00:00Z,2022-05-08T06:41:00Z,NA,49,1214981,7426175,14.9,2022-03-17T15:24:00Z,6,0101000020E6100000000000E0E05F5E400000004067B41D40,ALERT-HLD-ALKI,"LINESTRING(118.5226 -2.7947,118.5349 -2.723175,118.5732 -2.507112,118.5894 -2.431768,118.6276 -2.242385,118.67 -2.038995,118.6856 -1.95718,118.6951 -1.908465,118.7365 -1.694725,118.7623 -1.563422,118.8105 -1.336757,118.8375 -1.219678,118.8654 -1.082767,118.9107 -0.859583,118.9422 -0.70238,118.9745 -0.541307,119.0011 -0.409262,119.0103 -0.358712,119.0512 -0.131778,119.0799 0.005147,119.1182 0.228177,119.1473 0.362047,119.1787 0.519105,119.2109 0.675425,119.2379 0.80966,119.2572 0.910148,119.277 1.040212,119.2903 1.131262,119.3015 1.272258,119.3171 1.415915,119.3359 1.60302,119.357 1.749578,119.357 1.749578)"
6676702,NA,KM.GUNUNG 7 MAS 2,0,0,Pleasure Craft,525800951,20,5.2,CLASS B,0,2515,NA,NA,NA,511,1342478,-7108567,5.6,2021-09-27T21:01:00Z,39,0101000020E610000000000000EEC76040000000402C6F1CC0,ALERT-AISDOWN-3DAY,"LINESTRING(128.3436 -7.00435,114.1387 -6.00756,114.1387 -6.00756)"
6678640,PMKQ,SARANA SUKSES,38,8910885,Cargo,525000111,0,6.6,GERSIK,0,492,2022-01-25T23:00:00Z,NA,NA,511,1171487,-0.5047280000000001,6.2,2021-10-15T08:35:00Z,20,0101000020E61000000000004084495D4000000060BB26E0BF,ALERT-AISDOWN-3DAY,"LINESTRING(128.0327 1.973463,111.7244 -2.754655,111.7244 -2.754655)"
6678640,PMKQ,SARANA SUKSES,38,8910885,Cargo,525000111,0,6.6,GERSIK,0,492,2022-01-25T23:00:00Z,NA,NA,511,1171487,-0.5047280000000001,6.2,2021-10-15T08:35:00Z,20,0101000020E61000000000004084495D4000000060BB26E0BF,ALERT-AISDOWN-3DAY,"LINESTRING(111.685 -2.953698,128.0167 2.241245,128.0167 2.241245)"
6678640,PMKQ,SARANA SUKSES,38,8910885,Cargo,525000111,0,6.6,GERSIK,0,492,2022-01-25T23:00:00Z,NA,NA,511,1171487,-0.5047280000000001,6.2,2021-10-15T08:35:00Z,20,0101000020E61000000000004084495D4000000060BB26E0BF,ALERT-AISDOWN-3DAY,"LINESTRING(111.6502 -3.043477,120.8167 -1.298947,120.8167 -1.298947)"
6678640,PMKQ,SARANA SUKSES,38,8910885,Cargo,525000111,0,6.6,GERSIK,0,492,2022-01-25T23:00:00Z,NA,NA,511,1171487,-0.5047280000000001,6.2,2021-10-15T08:35:00Z,20,0101000020E61000000000004084495D4000000060BB26E0BF,ALERT-AISDOWN-3DAY,"LINESTRING(123.8086 -1.59743,111.65 -3.042453,111.65 -3.042453)"
6679190,YDA3084,TB.SEMAR TUJUH,0,0,Tug,525000000,203,5.9,CLASS B,0,404,NA,NA,NA,511,1157137,-3970513,11,2021-09-22T05:31:00Z,98,0101000020E610000000000040ADED5C40000000609CC30FC0,ALERT-AISDOWN-3DAY,"LINESTRING(115.7241 -3.921867,122.814 -4.645597,122.814 -4.645597)"
6679725,NA,KM MAULANA X,0,0,Fishing,525900882,43,6,CLASS B,0,12,NA,NA,NA,511,1288208,-6514272,6.6,2022-02-15T18:32:00Z,2,0101000020E610000000000000441A6040000000609D0E1AC0,ALERT-AISDOWN-3DAY,"LINESTRING(128.8208 -6.514272,113.9003 -5.962305,113.9003 -5.962305)"
6679869,YEC5184,PUTRA UTAMA SAKTI 1,0,0,Fishing,525600553,57,NULL,CLASS B,0,0,NA,NA,NA,511,1118823,-6560236,6.7,2021-12-19T14:08:00Z,38,0101000020E6100000000000A077F85B4000000080AE3D1AC0,ALERT-AISDOWN-3DAY,"LINESTRING(116.8201 -6.8398,116.7025 -6.791636,116.7025 -6.791636)"
6679869,YEC5184,PUTRA UTAMA SAKTI 1,0,0,Fishing,525600553,57,NULL,CLASS B,0,0,NA,NA,NA,511,1118823,-6560236,6.7,2021-12-19T14:08:00Z,38,0101000020E6100000000000A077F85B4000000080AE3D1AC0,ALERT-AISDOWN-3DAY,"LINESTRING(116.0106 -7.483335,115.8604 -7.527438,115.8604 -7.527438)"
6679869,YEC5184,PUTRA UTAMA SAKTI 1,0,0,Fishing,525600553,57,NULL,CLASS B,0,0,NA,NA,NA,511,1118823,-6560236,6.7,2021-12-19T14:08:00Z,38,0101000020E6100000000000A077F85B4000000080AE3D1AC0,ALERT-AISDOWN-3DAY,"LINESTRING(115.8954 -7.573178,115.8367 -7.54762,115.8367 -7.54762)"
6679869,YEC5184,PUTRA UTAMA SAKTI 1,0,0,Fishing,525600553,57,NULL,CLASS B,0,0,NA,NA,NA,511,1118823,-6560236,6.7,2021-12-19T14:08:00Z,38,0101000020E6100000000000A077F85B4000000080AE3D1AC0,ALERT-AISDOWN-3DAY,"LINESTRING(115.898 -6.960697,115.8058 -7.573741,115.8058 -7.573741)"
